episode,win_rate,avg_reward,accuracy,epsilon
1930,32.0,-34.34,55.52380952380952,0.04989113249356881
1931,28.000000000000004,-43.75,54.78515625,0.04989113249356881
1932,22.0,-57.08,54.729729729729726,0.04989113249356881
1933,28.999999999999996,-38.2,56.05338417540515,0.04989113249356881
1934,26.0,-51.24,54.43902439024391,0.04989113249356881
1935,23.0,-58.93,53.83104125736738,0.04989113249356881
1936,20.0,-65.17,54.54545454545454,0.04989113249356881
1937,22.0,-57.45,54.642166344294004,0.04989113249356881
1938,22.0,-58.9,54.71698113207547,0.04989113249356881
1939,25.0,-52.91,55.14285714285714,0.04989113249356881
1940,16.0,-78.67,52.96981499513145,0.04989113249356881
1941,24.0,-53.65,54.81986368062317,0.04989113249356881
1942,24.0,-52.17,55.03875968992248,0.04989113249356881
1943,26.0,-49.04,55.02958579881657,0.04989113249356881
1944,20.0,-67.45,53.533397870280744,0.04989113249356881
1945,27.0,-49.93,54.47545717035611,0.04989113249356881
1946,27.0,-42.27,56.3393708293613,0.04989113249356881
1947,26.0,-45.36,55.723746452223274,0.04989113249356881
1948,27.0,-43.72,55.67107750472589,0.04989113249356881
1949,22.0,-62.86,53.90702274975272,0.04989113249356881
1950,20.0,-73.54,52.12240868706811,0.04989113249356881
1951,19.0,-71.67,52.37623762376238,0.04989113249356881
1952,28.000000000000004,-44.49,55.072463768115945,0.04989113249356881
1953,15.0,-81.3,53.20388349514563,0.04989113249356881
1954,24.0,-54.28,54.09836065573771,0.04989113249356881
1955,28.000000000000004,-47.63,54.48408871745419,0.04989113249356881
1956,26.0,-45.65,55.93542260208927,0.04989113249356881
1957,22.0,-58.11,54.58984375,0.04989113249356881
1958,27.0,-49.32,54.11764705882353,0.04989113249356881
1959,27.0,-49.5,54.74308300395256,0.04989113249356881
1960,26.0,-46.2,55.91296121097445,0.04989113249356881
1961,27.0,-53.12,54.146341463414636,0.04989113249356881
1962,28.999999999999996,-36.2,57.22433460076045,0.04989113249356881
1963,26.0,-46.91,55.9694364851958,0.04989113249356881
1964,28.000000000000004,-47.62,54.03225806451613,0.04989113249356881
1965,23.0,-55.35,54.78260869565217,0.04989113249356881
1966,24.0,-52.16,55.3314121037464,0.04989113249356881
1967,22.0,-54.9,55.305164319248824,0.04989113249356881
1968,25.0,-49.8,54.685990338164245,0.04989113249356881
1969,24.0,-60.65,52.4390243902439,0.04989113249356881
1970,25.0,-47.93,56.08856088560885,0.04989113249356881
1971,23.0,-58.94,54.19103313840156,0.04989113249356881
1972,26.0,-46.13,55.165876777251185,0.04989113249356881
1973,19.0,-69.41,53.5953978906999,0.04989113249356881
1974,34.0,-20.61,57.77979981801637,0.04989113249356881
1975,20.0,-59.97,54.61613216715258,0.04989113249356881
1976,27.0,-35.47,57.10088148873653,0.04989113249356881
1977,26.0,-44.64,55.57692307692308,0.04989113249356881
1978,32.0,-31.08,56.83317624882187,0.04989113249356881
1979,19.0,-69.68,54.07766990291262,0.04989113249356881
1980,23.0,-51.14,55.62977099236641,0.04989113249356881
1981,28.000000000000004,-45.01,54.24063116370809,0.04989113249356881
1982,19.0,-68.46,53.67504835589942,0.04989113249356881
1983,31.0,-40.59,54.75956820412169,0.04989113249356881
1984,27.0,-47.37,54.813359528487226,0.04989113249356881
1985,18.0,-71.06,53.189401373895976,0.04989113249356881
1986,23.0,-55.25,55.25554484088717,0.04989113249356881
1987,31.0,-39.58,54.87329434697856,0.04989113249356881
1988,22.0,-53.59,55.33522190745986,0.04989113249356881
1989,26.0,-49.06,54.80392156862746,0.04989113249356881
1990,28.000000000000004,-45.27,54.12115193644489,0.04989113249356881
1991,24.0,-53.26,54.58984375,0.04989113249356881
1992,25.0,-49.15,55.285313376987844,0.04989113249356881
1993,24.0,-57.74,53.86158475426279,0.04989113249356881
1994,31.0,-43.59,54.186717998075075,0.04989113249356881
1995,20.0,-62.39,54.95238095238095,0.04989113249356881
1996,22.0,-64.17,53.79442843419788,0.04989113249356881
1997,17.0,-69.02,54.702495201535505,0.04989113249356881
1998,20.0,-66.73,53.15227934044617,0.04989113249356881
1999,23.0,-58.62,54.2502387774594,0.04989113249356881
2000,24.0,-48.57,56.446991404011456,0.04989113249356881
